code,nameHeb,pronaunce,district,shire,naturalArea,monicipal,metro,religion,population,jewsAndOthers,jews,arabs,estbYear,type,ITM,altitude,orgazinationRelated,plansComit,policeArea,year,nameEng,localCuncil,name,lat,long
498,טורעאן,TUR'AN,2,25,237.0,99.0,,2.0,14036.0,6.0,4.0,14030.0,,270,,2354874243.0,179.0,251.0,15002369.0,2018,Tur'an,214.0,Tur'an,32.775137,35.378344
2730,טייבה,TAYIBE,4,41,412.0,0.0,141.0,2.0,43127.0,57.0,29.0,43070.0,,260,,2008068569.0,39.0,402.0,10002155.0,2018,Tayibe,410.0,Tayibe,32.266892,35.009675
497,טייבה (בעמק),TAYIBE(BAEMEQ),2,23,233.0,8.0,,2.0,1843.0,5.0,5.0,1838.0,,450,,2420372335.0,60.0,204.0,10004394.0,2018,Tayibe(Baemeq),213.0,Tayibe(Baemeq),32.603882,35.44368
2720,טירה,TIRE,4,41,412.0,0.0,141.0,2.0,26162.0,69.0,22.0,26093.0,,260,,1958168225.0,45.0,403.0,10002155.0,2018,Tire,,Tire,32.235465999999995,34.950506
663,טירת יהודה,TIRAT YEHUDA,4,42,422.0,25.0,142.0,1.0,1189.0,1189.0,1188.0,,1949,310,2.0,1938865787.0,50.0,424.0,10002168.0,2018,Tirat Yehuda,,Tirat Yehuda,32.014833,34.935878
2100,טירת כרמל,TIRAT KARMEL,3,31,311.0,0.0,223.0,1.0,22210.0,22121.0,21126.0,89.0,1949,160,,1976774079.0,-1.0,355.0,10004710.0,2018,Tirat Karmel,,Tirat Karmel,32.762127,34.97298
268,טירת צבי,TIRAT ZEVI,2,23,231.0,7.0,,1.0,904.0,904.0,904.0,,1937,330,3.0,2499570302.0,-229.0,202.0,10004568.0,2018,Tirat Zevi,214.0,Tirat Zevi,32.422486,35.52832
1181,טל-אל,TAL-EL,2,24,243.0,56.0,241.0,1.0,1174.0,1174.0,1140.0,,1980,370,13.0,2169975908.0,70.0,205.0,10004315.0,2018,Tal-El,210.0,Tal-El,32.927306,35.182499
462,טל שחר,TAL SHAHAR,1,11,112.0,26.0,,1.0,1366.0,1366.0,1347.0,,1948,310,1.0,1908763474.0,100.0,151.0,15000597.0,2018,Tal Shahar,,Tal Shahar,31.804403999999998,34.903271999999994
1177,טללים,TELALIM,6,62,626.0,48.0,,1.0,509.0,509.0,493.0,,1980,330,15.0,1779654464.0,350.0,620.0,10001918.0,2018,Telalim,610.0,Telalim,30.991511,34.771260999999996
3788,טלמון,TALMON,7,74,,73.0,,1.0,4349.0,4349.0,4346.0,,1989,190,,2128164953.0,446.0,711.0,10004054.0,2018,Talmon,,Talmon,31.939475,35.133131
8900,טמרה,TAMRA,2,24,241.0,0.0,241.0,2.0,33851.0,39.0,18.0,33812.0,,260,,2180675104.0,10.0,263.0,15002411.0,2018,Tamra,,Tamra,32.852247,35.201315
547,טמרה (יזרעאל),TAMRA (YIZRE'EL),2,23,233.0,8.0,,2.0,1578.0,,,1578.0,,450,,2381772670.0,160.0,204.0,10004394.0,2018,Tamra (Yizre'el),213.0,Tamra (Yizre'el),32.634918,35.402699
3743,טנא,TENE,7,77,,78.0,,1.0,848.0,848.0,838.0,,1983,370,11.0,1959158706.0,498.0,715.0,15003512.0,2018,Tene,,Tene,31.376132000000002,34.957383
1214,טפחות,TEFAHOT,2,21,214.0,2.0,,1.0,484.0,484.0,484.0,,1980,310,2.0,2398375265.0,45.0,209.0,10004552.0,2018,Tefahot,211.0,Tefahot,32.868562,35.422204
1295,יאנוח-ג'ת,YANUH-JAT,2,24,243.0,99.0,,2.0,6614.0,2.0,2.0,6612.0,,280,,2232776506.0,159.0,255.0,10004484.0,2018,Yanuh-Jat,,Yanuh-Jat,32.981567999999996,35.241169
1232,יבול,YEVUL,6,62,622.0,38.0,,1.0,340.0,340.0,338.0,,1981,310,10.0,1347956688.0,80.0,651.0,10001893.0,2018,Yevul,620.0,Yevul,31.189458000000002,34.318952
46,יבנאל,YAVNE'EL,2,22,222.0,99.0,,1.0,4294.0,4293.0,4235.0,1.0,1901,190,,2477973510.0,-127.0,251.0,10004552.0,2018,Yavne'el,,Yavne'el,32.708765,35.503778000000004
2660,יבנה,YAVNE,4,44,441.0,0.0,143.0,1.0,46705.0,46642.0,45412.0,63.0,1949,160,,1752064277.0,20.0,404.0,15002488.0,2018,Yavne,,Yavne,31.877958000000003,34.739449
96,יגור,YAGUR,3,31,311.0,12.0,223.0,1.0,1604.0,1604.0,1501.0,,1922,330,15.0,2075573859.0,7.0,301.0,10004207.0,2018,Yagur,,Yagur,32.741532,35.076826000000004
798,יגל,YAGEL,4,43,432.0,40.0,133.0,1.0,929.0,929.0,927.0,,1950,310,1.0,1887165509.0,35.0,425.0,10002261.0,2018,Yagel,,Yagel,31.987792,34.880262
577,יד בנימין,YAD BINYAMIN,4,44,441.0,31.0,143.0,1.0,4175.0,4175.0,4172.0,,1949,190,,1832563395.0,60.0,456.0,15002488.0,2018,Yad Binyamin,420.0,Yad Binyamin,31.796684999999997,34.820370000000004
1134,יד השמונה,YAD HASHEMONA,1,11,111.0,26.0,444.0,1.0,303.0,303.0,139.0,,1978,320,10.0,2085863523.0,641.0,151.0,10002475.0,2018,Yad HaShemona,,Yad HaShemona,31.80955,35.089617
758,יד חנה,YAD HANNA,4,41,412.0,16.0,141.0,1.0,926.0,924.0,903.0,2.0,1950,330,15.0,2007869249.0,45.0,409.0,10002155.0,2018,Yad Hanna,,Yad Hanna,32.325311,35.006692
358,יד מרדכי,YAD MORDEKHAY,6,61,614.0,36.0,,1.0,767.0,766.0,737.0,1.0,1943,330,15.0,1581461092.0,33.0,633.0,10001829.0,2018,Yad Mordekhay,,Yad Mordekhay,31.586963,34.5575
775,יד נתן,YAD NATAN,6,61,612.0,50.0,,1.0,638.0,637.0,630.0,1.0,1953,310,6.0,1721361789.0,70.0,634.0,10001813.0,2018,Yad Natan,,Yad Natan,31.652960999999998,34.704874
64,"יד רמב""ם",YAD RAMBAM,4,43,432.0,30.0,143.0,1.0,1094.0,1094.0,1071.0,,1955,310,2.0,1907264528.0,70.0,426.0,10002228.0,2018,Yad Rambam,,Yad Rambam,31.899841,34.900086
1144,ידידה,YEDIDA,1,11,111.0,26.0,444.0,1.0,212.0,212.0,210.0,,1964,340,,2100963561.0,716.0,151.0,10002475.0,2018,Yedida,,Yedida,31.812281,35.104639
9400,יהוד,YEHUD,4,42,422.0,0.0,132.0,1.0,29930.0,29892.0,29368.0,38.0,1948,160,,1893966002.0,30.0,411.0,10001516.0,2018,Yehud,,Yehud,32.0340049,34.8859465
1158,יהל,YAHEL,6,62,625.0,53.0,,1.0,194.0,194.0,181.0,,1976,330,15.0,2121044377.0,183.0,608.0,10001955.0,2018,Yahel,,Yahel,30.084234000000002,35.128393
2009,יובל,YUVAL,2,21,211.0,55.0,,1.0,625.0,624.0,622.0,1.0,1952,310,1.0,2561279464.0,175.0,253.0,10004591.0,2018,Yuval,211.0,Yuval,33.246577,35.597063
1226,יובלים,YUVALLIM,2,24,241.0,56.0,241.0,1.0,1105.0,1105.0,1097.0,,1982,370,7.0,2256375376.0,50.0,205.0,10004513.0,2018,Yuvallim,210.0,Yuvallim,32.878163,35.269294
1112,יודפת,YODEFAT,2,24,241.0,56.0,241.0,1.0,867.0,866.0,829.0,1.0,1960,320,15.0,2257674912.0,363.0,205.0,10004513.0,2018,Yodefat,210.0,Yodefat,32.836596,35.271481
4007,יונתן,YONATAN,2,29,293.0,71.0,,1.0,705.0,705.0,705.0,,1976,320,2.0,2746276049.0,529.0,219.0,10004579.0,2018,Yonatan,211.0,Yonatan,32.939659999999996,35.795468
803,יושיביה,YOSHIVYA,6,62,621.0,39.0,,1.0,667.0,666.0,665.0,1.0,1950,310,2.0,1628759479.0,120.0,651.0,10001930.0,2018,Yoshivya,620.0,Yoshivya,31.444699,34.608784
452,יזרעאל,YIZRE'EL,2,23,234.0,8.0,,1.0,556.0,556.0,535.0,,1948,330,15.0,2304071866.0,58.0,204.0,10004394.0,2018,Yizre'el,213.0,Yizre'el,32.562589,35.319425
409,יחיעם,YEHI'AM,2,24,243.0,4.0,,1.0,716.0,715.0,697.0,1.0,1946,330,15.0,2209876686.0,319.0,201.0,10004302.0,2018,Yehi'am,212.0,Yehi'am,32.996109000000004,35.221090999999994
866,יטבתה,YOTVATA,6,62,625.0,53.0,,1.0,696.0,696.0,677.0,,1951,330,15.0,2055542290.0,74.0,608.0,10001955.0,2018,Yotvata,,Yotvata,29.896321999999998,35.059227
3607,"ייט""ב",YITAV,7,75,,75.0,,1.0,348.0,348.0,325.0,,1970,320,15.0,2401765051.0,-130.0,712.0,10003262.0,2018,Yitav,,Yitav,31.947215000000003,35.422375
811,יכיני,YAKHINI,6,61,614.0,37.0,,1.0,717.0,716.0,710.0,1.0,1950,310,1.0,1619959912.0,114.0,651.0,10001829.0,2018,Yakhini,620.0,Yakhini,31.482205,34.598634000000004
753,ינוב,YANUV,4,41,411.0,18.0,141.0,1.0,933.0,933.0,920.0,,1950,310,1.0,1954569033.0,39.0,412.0,15000060.0,2018,Yanuv,,Yanuv,32.307431,34.951384000000004
2011,ינון,YINNON,6,61,611.0,33.0,143.0,1.0,1176.0,1172.0,1172.0,4.0,1952,310,1.0,1793762785.0,60.0,616.0,10001821.0,2018,Yinnon,420.0,Yinnon,31.741832000000002,34.780947
29,יסוד המעלה,YESUD HAMA'ALA,2,21,211.0,99.0,,1.0,1719.0,1719.0,1681.0,,1883,350,,2566377358.0,69.0,259.0,10004540.0,2018,Yesud HaMa'ala,211.0,Yesud HaMa'ala,33.05358,35.589013
440,יסודות,YESODOT,4,44,441.0,31.0,143.0,1.0,913.0,913.0,913.0,,1948,320,8.0,1873363588.0,87.0,456.0,15002488.0,2018,Yesodot,420.0,Yesodot,31.815834999999996,34.865636
575,יסעור,YAS'UR,2,24,246.0,4.0,241.0,1.0,856.0,851.0,836.0,5.0,1949,330,15.0,2158575622.0,16.0,201.0,10004315.0,2018,Yas'ur,212.0,Yas'ur,32.901145,35.166641
1138,יעד,YA'AD,2,24,241.0,56.0,241.0,1.0,682.0,682.0,682.0,,1975,310,1.0,2230775377.0,190.0,205.0,10004513.0,2018,Ya'ad,210.0,Ya'ad,32.881225,35.24064
1117,יעל,YA'EL,2,23,234.0,8.0,,,,,,,,510,,2291971752.0,70.0,204.0,10004394.0,2018,Ya'el,213.0,Ya'el,32.551988,35.30612
1044,יעף,YE'AF,4,41,411.0,18.0,141.0,1.0,308.0,308.0,304.0,,1968,350,,1970268605.0,50.0,412.0,15000060.0,2018,Ye'af,,Ye'af,32.268254,34.967425
795,יערה,YA'ARA,2,24,244.0,52.0,,1.0,741.0,619.0,602.0,122.0,1950,310,1.0,2177877469.0,110.0,255.0,10004302.0,2018,Ya'ara,212.0,Ya'ara,33.068013,35.18608
499,יפיע,YAFI,2,25,237.0,99.0,,2.0,18905.0,9.0,2.0,18896.0,,270,,2261573224.0,212.0,257.0,10004426.0,2018,Yafi,213.0,Yafi,32.049357,34.758355
3566,יפית,YAFIT,7,75,,75.0,,1.0,197.0,197.0,191.0,,1980,310,1.0,2449066340.0,-261.0,712.0,10003262.0,2018,Yafit,,Yafit,32.062687,35.474317
134,יפעת,YIF'AT,2,23,234.0,9.0,,1.0,1152.0,1151.0,1127.0,1.0,1926,330,15.0,2212773145.0,100.0,254.0,10004411.0,2018,Yif'at,213.0,Yif'at,32.675853000000004,35.223982
453,יפתח,YIFTAH,2,21,212.0,1.0,,1.0,539.0,539.0,497.0,,1948,330,15.0,2518578154.0,389.0,253.0,10004591.0,2018,Yiftah,211.0,Yiftah,33.128346,35.55203
3749,יצהר,YIZHAR,7,72,,72.0,,1.0,1635.0,1635.0,1635.0,,1983,370,11.0,2225767495.0,664.0,710.0,10003262.0,2018,Yizhar,,Yizhar,32.169669,35.236428000000004
759,יציץ,YAZIZ,4,43,432.0,30.0,143.0,1.0,821.0,821.0,803.0,,1950,310,1.0,1868964119.0,60.0,426.0,10002241.0,2018,Yaziz,,Yaziz,31.863226,34.861903000000005
417,יקום,YAQUM,4,41,411.0,19.0,141.0,1.0,749.0,749.0,719.0,,1947,330,15.0,1853068397.0,10.0,401.0,15000060.0,2018,Yaqum,,Yaqum,32.249196000000005,34.841903
3647,יקיר,YAQIR,7,73,,72.0,145.0,1.0,2183.0,2183.0,2175.0,,1981,190,,2108767292.0,354.0,710.0,10003262.0,2018,Yaqir,,Yaqir,32.149831,35.114631
241,יקנעם (מושבה),YOQNE'AM(MOSHAVA),2,23,235.0,13.0,,1.0,1398.0,1398.0,1376.0,,1935,310,10.0,2110672890.0,44.0,254.0,10004394.0,2018,Yoqne'am(Moshava),213.0,Yoqne'am(Moshava),32.655859,35.115152
240,יקנעם עילית,YOQNE'AM ILLIT,2,23,235.0,0.0,223.0,1.0,23311.0,23291.0,21259.0,20.0,1950,160,,2091772807.0,57.0,222.0,10004394.0,2018,Yoqne'am Illit,,Yoqne'am Illit,32.660225,35.104606
623,יראון,YIR'ON,2,24,244.0,1.0,,1.0,410.0,410.0,352.0,,1949,330,15.0,2428677582.0,651.0,253.0,10004528.0,2018,Yir'on,211.0,Yir'on,33.077239,35.454291
2026,ירדנה,YARDENA,2,23,231.0,7.0,,1.0,371.0,371.0,371.0,,1952,310,1.0,2532871906.0,-249.0,202.0,10004568.0,2018,Yardena,214.0,Yardena,32.565357,35.565978
831,ירוחם,YEROHAM,6,62,626.0,99.0,,1.0,9974.0,9672.0,8980.0,302.0,1951,180,,1930754414.0,366.0,612.0,10001918.0,2018,Yeroham,610.0,Yeroham,30.987803999999997,34.929741
3000,ירושלים,JERUSALEM,1,11,111.0,0.0,410.0,4.0,919438.0,569866.0,555845.0,349572.0,ותיק,120,,2209463223.0,419.0,101.0,10002489.0,2018,Jerusalem,,Jerusalem,31.768319,35.21371
718,ירחיב,YARHIV,4,42,421.0,20.0,142.0,1.0,1086.0,1086.0,1079.0,,1949,310,1.0,1971367328.0,40.0,417.0,15000658.0,2018,Yarhiv,,Yarhiv,32.151536,34.967991999999995
502,ירכא,YIRKA,2,24,243.0,99.0,,2.0,17003.0,81.0,70.0,16922.0,,270,,2197076217.0,68.0,252.0,10004315.0,2018,Yirka,,Yirka,32.953492,35.21199
183,ירקונה,YARQONA,4,42,421.0,20.0,142.0,1.0,366.0,366.0,365.0,,1932,310,1.0,1904967246.0,25.0,417.0,10002133.0,2018,Yarqona,,Yarqona,32.144524,34.897882
916,ישע,YESHA,6,62,622.0,38.0,,1.0,410.0,410.0,395.0,,1957,310,1.0,1430657316.0,111.0,651.0,10001893.0,2018,Yesha,620.0,Yesha,31.247595,34.403090999999996
805,ישעי,YISH'I,1,11,112.0,26.0,444.0,1.0,760.0,760.0,759.0,,1950,310,2.0,1968262879.0,175.0,151.0,15000597.0,2018,Yish'i,,Yish'i,31.752969,34.962586
828,ישרש,YASHRESH,4,43,432.0,30.0,143.0,1.0,1010.0,1010.0,1005.0,,1950,310,1.0,1857564697.0,68.0,426.0,10002228.0,2018,Yashresh,,Yashresh,31.915667,34.847336999999996
1227,יתד,YATED,6,62,622.0,38.0,,1.0,461.0,461.0,448.0,,1981,310,1.0,1359656860.0,80.0,651.0,10001893.0,2018,Yated,620.0,Yated,31.207041999999998,34.326126
504,כאבול,KABUL,2,24,241.0,99.0,241.0,2.0,13854.0,14.0,5.0,13840.0,,270,,2198675277.0,20.0,263.0,15002411.0,2018,Kabul,,Kabul,32.869973699999996,35.205437599999996
505,כאוכב אבו אל-היג'א,KAOKAB ABU AL-HIJA,2,24,241.0,99.0,241.0,2.0,3526.0,5.0,2.0,3521.0,,290,,2235974843.0,248.0,261.0,10004513.0,2018,Kaokab Abu Al-Hija,,Kaokab Abu Al-Hija,32.831888,35.248701000000004
576,כברי,KABRI,2,24,245.0,4.0,,1.0,1051.0,1048.0,1028.0,3.0,1949,330,15.0,2141876954.0,64.0,201.0,10004302.0,2018,Kabri,212.0,Kabri,33.020984999999996,35.147007
371,כדורי,KADOORIE,2,22,222.0,3.0,,1.0,245.0,210.0,140.0,35.0,1931,340,,2382773464.0,110.0,206.0,10004552.0,2018,Kadoorie,214.0,Kadoorie,32.702839399999995,35.40666470000001
1338,כדיתה,KADDITA,2,21,212.0,2.0,,1.0,186.0,186.0,178.0,,2009,370,10.0,2437276776.0,696.0,209.0,10004528.0,2018,Kaddita,211.0,Kaddita,33.005953999999996,35.468309000000005
3564,כוכב השחר,KOKHAV HASHAHAR,7,74,,73.0,445.0,1.0,2122.0,2122.0,2122.0,,1977,190,,2330665192.0,519.0,711.0,10003299.0,2018,Kokhav HaShahar,,Kokhav HaShahar,31.960264000000002,35.349421
1224,כוכב יאיר,KOKHAV YA'IR,4,42,421.0,99.0,141.0,1.0,8773.0,8764.0,8669.0,9.0,1981,180,,1997868091.0,67.0,455.0,10002155.0,2018,Kokhav Ya'ir,,Kokhav Ya'ir,32.220921999999995,34.992405
3779,כוכב יעקב,KOKHAV YA'AQOV,7,74,,73.0,445.0,1.0,8194.0,8194.0,8186.0,,1985,180,,2231064307.0,669.0,711.0,10003299.0,2018,Kokhav Ya'aqov,,Kokhav Ya'aqov,31.880152000000002,35.242773
824,כוכב מיכאל,KOKHAV MIKHA'EL,6,61,614.0,36.0,,1.0,1053.0,1053.0,1028.0,,1950,310,1.0,1686861528.0,81.0,633.0,10001829.0,2018,Kokhav Mikha'el,,Kokhav Mikha'el,31.631482000000002,34.667794
1252,כורזים,KORAZIM,2,21,213.0,55.0,,1.0,342.0,342.0,332.0,,1983,350,7.0,2518675735.0,118.0,253.0,10004540.0,2018,Korazim,211.0,Korazim,32.911389,35.563889
1210,כחל,KAHAL,2,21,212.0,55.0,,1.0,424.0,424.0,415.0,,1980,310,1.0,2480675516.0,50.0,253.0,10004540.0,2018,Kahal,211.0,Kahal,32.890465,35.511571999999994
1367,כחלה,KOCHLEA,6,62,623.0,69.0,,2.0,394.0,,,394.0,,450,,2050657758.0,508.0,624.0,10001937.0,2018,Kochlea,610.0,Kochlea,31.288358000000002,35.048528999999995
840,כיסופים,KISSUFIM,6,62,622.0,38.0,,1.0,238.0,236.0,213.0,2.0,1951,330,15.0,1428458732.0,80.0,651.0,10001893.0,2018,Kissufim,620.0,Kissufim,31.374545,34.398992
1153,כישור,KISHOR,2,24,243.0,56.0,,1.0,184.0,183.0,182.0,1.0,1976,330,15.0,2237176123.0,449.0,205.0,15002358.0,2018,Kishor,210.0,Kishor,32.946651,35.250213
1183,כליל,KELIL,2,24,243.0,4.0,,1.0,705.0,701.0,672.0,4.0,1979,370,10.0,2191176514.0,109.0,201.0,10004302.0,2018,Kelil,212.0,Kelil,32.983567,35.199672
1229,כלנית,KALLANIT,2,21,214.0,2.0,,1.0,226.0,226.0,225.0,,1981,310,2.0,2429675339.0,-2.0,209.0,10004552.0,2018,Kallanit,211.0,Kallanit,32.875328,35.453972
1331,כמאנה,KAMANE,2,24,242.0,56.0,,2.0,1495.0,,,1495.0,,450,,2331475760.0,449.0,205.0,10004465.0,2018,Kamane,210.0,Kamane,32.909310999999995,35.336928
1291,כמהין,KEMEHIN,6,62,626.0,48.0,,1.0,182.0,182.0,164.0,,1988,310,1.0,1455653579.0,220.0,620.0,10001918.0,2018,Kemehin,610.0,Kemehin,30.910327000000002,34.430725
1201,כמון,KAMMON,2,24,242.0,56.0,,1.0,1384.0,1384.0,1358.0,,1980,370,7.0,2339975746.0,498.0,205.0,10004465.0,2018,Kammon,210.0,Kammon,32.909119,35.360915999999996
2006,כנות,KANNOT,6,61,611.0,33.0,143.0,1.0,439.0,435.0,366.0,4.0,1952,340,,1766263444.0,61.0,616.0,10001821.0,2018,Kannot,420.0,Kannot,31.802752,34.750993
4028,כנף,KANAF,2,29,293.0,71.0,,1.0,461.0,461.0,459.0,,1991,310,1.0,2658275286.0,270.0,219.0,10004579.0,2018,Kanaf,211.0,Kanaf,32.870412,35.697897
63,כנרת (מושבה),KINNERET(MOSHAVA),2,22,221.0,6.0,,1.0,688.0,672.0,656.0,16.0,1909,350,,2532473678.0,-213.0,251.0,10004552.0,2018,Kinneret(Moshava),214.0,Kinneret(Moshava),32.723787,35.565242
57,כנרת (קבוצה),KINNERET(QEVUZA),2,22,221.0,6.0,,1.0,687.0,687.0,658.0,,1908,330,15.0,2529873551.0,-199.0,214.0,10004552.0,2018,Kinneret(Qevuza),214.0,Kinneret(Qevuza),32.8244321,35.5879975
1059,כסיפה,KUSEIFE,6,62,623.0,99.0,,2.0,21079.0,5.0,1.0,21074.0,,260,,2084057247.0,420.0,652.0,15003711.0,2018,Kuseife,610.0,Kuseife,31.249246000000003,35.083681
859,כסלון,KESALON,1,11,111.0,26.0,444.0,1.0,428.0,428.0,408.0,,1952,310,10.0,2047663127.0,533.0,151.0,15000597.0,2018,Kesalon,,Kesalon,31.774262,35.048171
1296,כסרא-סמיע,KISRA-SUMEI,2,24,243.0,99.0,,2.0,8649.0,3.0,,8646.0,,280,,2287976386.0,487.0,255.0,10004484.0,2018,Kisra-Sumei,,Kisra-Sumei,32.97232,35.298528000000005
978,כעביה-טבאש-חג'אג'רה,KA'ABIYYE-TABBASH-HAJAJRE,2,25,237.0,99.0,242.0,2.0,5408.0,14.0,13.0,5394.0,,280,,2176673948.0,63.0,254.0,10004411.0,2018,Ka'abiyye-Tabbash-Hajajre,,Ka'abiyye-Tabbash-Hajajre,32.750389,35.184
857,כפר אביב,KEFAR AVIV,4,44,441.0,32.0,143.0,1.0,804.0,803.0,795.0,1.0,1951,310,10.0,1736963771.0,30.0,456.0,15002488.0,2018,Kefar Aviv,,Kefar Aviv,31.831039,34.722577
3638,כפר אדומים,KEFAR ADUMMIM,7,74,,73.0,445.0,1.0,4513.0,4513.0,4499.0,,1979,190,,2321863714.0,190.0,711.0,10003314.0,2018,Kefar Adummim,,Kefar Adummim,31.827215999999996,35.337189
364,כפר אוריה,KEFAR URIYYA,1,11,112.0,26.0,444.0,1.0,924.0,919.0,905.0,5.0,1944,310,1.0,1950363342.0,158.0,151.0,15000597.0,2018,Kefar Uriyya,,Kefar Uriyya,31.793398999999997,34.944757
690,כפר אחים,KEFAR AHIM,6,61,611.0,33.0,143.0,1.0,868.0,868.0,857.0,,1949,310,1.0,1770562808.0,48.0,616.0,10001821.0,2018,Kefar Ahim,420.0,Kefar Ahim,31.745864,34.755932
220,כפר ביאליק,KEFAR BIALIK,3,31,311.0,12.0,222.0,1.0,844.0,840.0,800.0,4.0,1934,310,,2084074741.0,9.0,301.0,10004207.0,2018,Kefar Bialik,,Kefar Bialik,32.821376,35.087749
177,"כפר ביל""ו",KEFAR BILU,4,44,441.0,30.0,143.0,1.0,1261.0,1261.0,1246.0,,1932,310,1.0,1836164227.0,50.0,426.0,10002241.0,2018,Kefar Bilu,,Kefar Bilu,31.870475,34.826734
357,כפר בלום,KEFAR BLUM,2,21,211.0,1.0,,1.0,771.0,771.0,737.0,,1943,330,15.0,2572678641.0,75.0,253.0,10004591.0,2018,Kefar Blum,211.0,Kefar Blum,33.172527,35.607938
2010,כפר בן נון,KEFAR BIN NUN,4,43,432.0,30.0,143.0,1.0,736.0,734.0,723.0,2.0,1952,310,10.0,1951064104.0,140.0,426.0,10002228.0,2018,Kefar Bin Nun,,Kefar Bin Nun,31.861679,34.947191
633,כפר ברא,KAFAR BARA,4,42,422.0,99.0,142.0,2.0,3594.0,1.0,,3593.0,,290,,1973967086.0,49.0,451.0,15000658.0,2018,Kafar Bara,410.0,Kafar Bara,32.130911,34.970108
132,כפר ברוך,KEFAR BARUKH,2,23,234.0,9.0,,1.0,579.0,579.0,572.0,,1926,310,1.0,2181772798.0,45.0,254.0,10004411.0,2018,Kefar Barukh,213.0,Kefar Barukh,32.646048,35.193078
106,כפר גדעון,KEFAR GID'ON,2,23,234.0,9.0,,1.0,348.0,348.0,346.0,,1923,310,19.0,2276072774.0,83.0,254.0,10004394.0,2018,Kefar Gid'on,213.0,Kefar Gid'on,32.644579,35.289278
427,כפר גלים,KEFAR GALLIM,3,32,321.0,15.0,223.0,1.0,379.0,364.0,251.0,15.0,1952,340,,1964574128.0,11.0,399.0,10004710.0,2018,Kefar Gallim,,Kefar Gallim,32.76615,34.959511
310,כפר גליקסון,KEFAR GLIKSON,3,32,324.0,14.0,,1.0,323.0,323.0,319.0,,1939,330,6.0,2006571239.0,50.0,351.0,10004333.0,2018,Kefar Glikson,,Kefar Glikson,32.505824,35.00354
76,כפר גלעדי,KEFAR GIL'ADI,2,21,211.0,1.0,,1.0,676.0,675.0,630.0,1.0,1916,330,15.0,2539579418.0,257.0,253.0,10004591.0,2018,Kefar Gil'adi,211.0,Kefar Gil'adi,33.242078,35.574141999999995
707,כפר דניאל,KEFAR DANIYYEL,4,43,431.0,25.0,142.0,1.0,715.0,715.0,706.0,,1949,320,15.0,1937364901.0,80.0,424.0,10002261.0,2018,Kefar Daniyyel,,Kefar Daniyyel,31.933521000000002,34.932306
3796,כפר האורנים,KEFAR HAORANIM,7,74,,73.0,,1.0,2664.0,2664.0,2651.0,,1998,190,,2036264742.0,270.0,711.0,10004054.0,2018,Kefar HaOranim,,Kefar HaOranim,31.919928000000002,35.036910999999996
192,כפר החורש,KEFAR HAHORESH,2,23,237.0,9.0,,1.0,696.0,696.0,677.0,,1933,330,15.0,2258873404.0,318.0,254.0,10004411.0,2018,Kefar HaHoresh,213.0,Kefar HaHoresh,32.701549,35.272956
254,כפר המכבי,KEFAR HAMAKKABBI,3,31,311.0,12.0,222.0,1.0,372.0,372.0,371.0,,1936,330,15.0,2112174384.0,18.0,301.0,10004207.0,2018,Kefar HaMakkabbi,,Kefar HaMakkabbi,32.791804,35.114793
582,כפר הנגיד,KEFAR HANAGID,4,44,442.0,27.0,143.0,1.0,1233.0,1233.0,1211.0,,1949,310,1.0,1764264395.0,20.0,456.0,15002488.0,2018,Kefar HaNagid,,Kefar HaNagid,31.887134000000003,34.748725
890,כפר הנוער הדתי,KEFAR HANO'AR HADATI,3,31,311.0,12.0,222.0,1.0,223.0,223.0,175.0,,1937,340,,2095073872.0,20.0,301.0,10004207.0,2018,Kefar HaNo'ar Hadati,,Kefar HaNo'ar Hadati,32.742897,35.09615
443,כפר הנשיא,KEFAR HANASI,2,21,213.0,1.0,,1.0,864.0,864.0,836.0,,1948,330,15.0,2567576448.0,237.0,253.0,10004540.0,2018,Kefar HaNasi,211.0,Kefar HaNasi,32.97466,35.602308
187,כפר הס,KEFAR HESS,4,41,411.0,18.0,141.0,1.0,1577.0,1577.0,1564.0,,1933,310,1.0,1939568366.0,60.0,412.0,15000060.0,2018,Kefar Hess,,Kefar Hess,32.247721000000006,34.935137
217,"כפר הרא""ה",KEFAR HARO'E,4,41,411.0,16.0,141.0,1.0,1439.0,1439.0,1437.0,,1934,310,2.0,1919269967.0,10.0,409.0,15000060.0,2018,Kefar HaRo'e,,Kefar HaRo'e,32.391037,34.910917
888,"כפר הרי""ף",KEFAR HARIF,6,61,611.0,35.0,,1.0,836.0,836.0,809.0,,1956,310,10.0,1804462818.0,61.0,632.0,10001821.0,2018,Kefar Harif,420.0,Kefar Harif,31.747028999999998,34.790928
190,כפר ויתקין,KEFAR VITKIN,4,41,411.0,16.0,141.0,1.0,2013.0,2011.0,1994.0,2.0,1933,191,,1887369867.0,7.0,409.0,15000060.0,2018,Kefar Vitkin,,Kefar Vitkin,32.380541,34.875308000000004
320,כפר ורבורג,KEFAR WARBURG,6,61,611.0,33.0,143.0,1.0,1142.0,1142.0,1128.0,,1939,310,1.0,1741662526.0,48.0,616.0,10001821.0,2018,Kefar Warburg,420.0,Kefar Warburg,31.718746999999997,34.72868
